SKU_COD,MODEL_COD,BRAND_DES,MD_SKU_STATUS_COD,PRODUCT_TYPE_COD,COLOR,COLOR_FAMILY_1_DES,ZLENSCODE,filename_root,USERGENDER_DES,CTM_FIRST_FRONT_MATERIAL_DES,SHAPE_SEMI_GROUPED,GRANULAR_SHAPE_AWS,CTM_FIRST_TEMPLE_MATERIAL_DES,FlatTop_FlatTop_1,SIZE_COD,LENSHEIGHTVAL,BRIDGE_LENGTH,LENS_BASE,RIM_TYPE_DES
1091898075021,109189,SEVENTH STREET,IL,1,807,BK,00,109189080700,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,50,44.7,21,4,FULL RIM
1091900865316,109190,SEVENTH STREET,IL,1,086,HV,00,109190008600,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,SQUARE TRAPEZIANGULAR,ACETATE,NOFLATTOP,53,45.4,16,4,FULL RIM
1091908075316,109190,SEVENTH STREET,IL,1,807,BK,00,109190080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,SQUARE TRAPEZIANGULAR,ACETATE,NOFLATTOP,53,45.4,16,4,FULL RIM
1091910865316,109191,SEVENTH STREET,IL,1,086,HV,00,109191008600,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,36.6,16,4,FULL RIM
1091917895316,109191,SEVENTH STREET,IL,1,789,VL,00,109191078900,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,36.6,16,4,FULL RIM
1091918075316,109191,SEVENTH STREET,IL,1,807,BK,00,109191080700,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,36.6,16,4,FULL RIM
1091920865317,109192,SEVENTH STREET,IL,1,086,HV,00,109192008600,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR ROUND,ACETATE,NOFLATTOP,53,45.2,17,4,FULL RIM
1091927895317,109192,SEVENTH STREET,IL,1,789,VL,00,109192078900,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR ROUND,ACETATE,NOFLATTOP,53,45.2,17,4,FULL RIM
1091928075317,109192,SEVENTH STREET,IL,1,807,BK,00,109192080700,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR ROUND,ACETATE,NOFLATTOP,53,45.2,17,4,FULL RIM
1091930105018,109193,SEVENTH STREET,IL,1,010,GY,00,109193001000,TEEN,METAL,OVAL,OVAL,METAL,NOFLATTOP,50,38.0,18,4,FULL RIM
1091940035016,109194,SEVENTH STREET,IL,1,003,BK,00,109194000300,TEEN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,50,39.1,16,4,FULL RIM
1091948075016,109194,SEVENTH STREET,IL,1,807,BK,00,109194080700,TEEN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,50,39.1,16,4,FULL RIM
1091950034616,109195,SEVENTH STREET,IL,1,003,BK,00,109195000300,TEEN,INJECTED,ROUNDISH,ROUND GEOMETRICAL,INJECTED,NOFLATTOP,46,40.6,16,4,FULL RIM
1091958074616,109195,SEVENTH STREET,IL,1,807,BK,00,109195080700,TEEN,INJECTED,ROUNDISH,ROUND GEOMETRICAL,INJECTED,NOFLATTOP,46,40.6,16,4,FULL RIM
1091960865319,109196,SEVENTH STREET,IL,1,086,HV,00,109196008600,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,40.6,19,4,FULL RIM
1091968075319,109196,SEVENTH STREET,IL,1,807,BK,00,109196080700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,40.6,19,4,FULL RIM
1092000865616,109200,PIERRE CARDIN,IL,1,086,HV,00,109200008600,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,56,37.3,16,4,FULL RIM
1092008075616,109200,PIERRE CARDIN,IL,1,807,BK,00,109200080700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,56,37.3,16,4,FULL RIM
1092093655417,109209,UNDER ARMOUR,,1,365,VL,00,109209036500,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,54,43.8,17,4,FULL RIM
1092100395317,109210,UNDER ARMOUR,IL,1,039,GN,00,109210003900,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,38.8,17,4,FULL RIM
1092100395537,109210,UNDER ARMOUR,IL,1,039,GN,00,109210003900,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,40.2,17,4,FULL RIM
1092101415317,109210,UNDER ARMOUR,,1,141,CR,00,109210014100,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,38.8,17,4,FULL RIM
1092101415537,109210,UNDER ARMOUR,,1,141,CR,00,109210014100,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,40.2,17,4,FULL RIM
1092120035618,109212,UNDER ARMOUR,IL,1,003,BK,00,109212000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,56,36.1,18,4,FULL RIM
1092120035838,109212,UNDER ARMOUR,IL,1,003,BK,00,109212000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,58,37.3,18,4,FULL RIM
1092130035921,109213,UNDER ARMOUR,IL,1,003,BK,00,109213000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,59,39.2,21,4,HALF RIM
1092130036141,109213,UNDER ARMOUR,IL,1,003,BK,00,109213000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,61,40.5,21,4,HALF RIM
1092142684916,109214,UNDER ARMOUR,IL,1,268,GY,00,109214026800,TEEN,INJECTED,SQUARETANGULAR_ACTIVE,RECTANGULAR ACTIVE,INJECTED,NOFLATTOP,49,35.9,16,4,FULL RIM
1092150865018,109215,PIERRE CARDIN,IL,1,086,HV,00,109215008600,WOMAN,ACETATE,ROUNDISH,CAT EYE ROUNDISH,METAL,NOFLATTOP,50,45.2,18,4,FULL RIM
1092158075018,109215,PIERRE CARDIN,IL,1,807,BK,00,109215080700,WOMAN,ACETATE,ROUNDISH,CAT EYE ROUNDISH,METAL,NOFLATTOP,50,45.2,18,4,FULL RIM
1092160865018,109216,PIERRE CARDIN,IL,1,086,HV,00,109216008600,WOMAN,ACETATE,SQUARETANGULAR_SOFT,SQUARE SOFT,METAL,NOFLATTOP,50,43.9,18,4,FULL RIM
1092168075018,109216,PIERRE CARDIN,IL,1,807,BK,00,109216080700,WOMAN,ACETATE,SQUARETANGULAR_SOFT,SQUARE SOFT,METAL,NOFLATTOP,50,43.9,18,4,FULL RIM
1092180864921,109218,LEVI'S,IL,1,086,HV,00,109218008600,WOMAN,INJECTED,ROUNDISH,PANTOS,METAL,NOFLATTOP,49,44.4,21,4,FULL RIM
1092188074921,109218,LEVI'S,IL,1,807,BK,00,109218080700,WOMAN,INJECTED,ROUNDISH,PANTOS,METAL,NOFLATTOP,49,44.4,21,4,FULL RIM
1092190865220,109219,LEVI'S,IL,1,086,HV,00,109219008600,WOMAN,INJECTED,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,52,47.1,20,4,FULL RIM
1092198075220,109219,LEVI'S,IL,1,807,BK,00,109219080700,WOMAN,INJECTED,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,52,47.1,20,4,FULL RIM
1092200865418,109220,LEVI'S,IL,1,086,HV,00,109220008600,WOMAN,INJECTED,BUTTERFLY,BUTTERFLY,METAL,NOFLATTOP,54,47.8,18,4,FULL RIM
1092208075418,109220,LEVI'S,IL,1,807,BK,00,109220080700,WOMAN,INJECTED,BUTTERFLY,BUTTERFLY,METAL,NOFLATTOP,54,47.8,18,4,FULL RIM
1092210865017,109221,LEVI'S,IL,1,086,HV,00,109221008600,WOMAN,INJECTED,ROUNDISH,ROUND,METAL,NOFLATTOP,50,45.1,17,4,FULL RIM
1092218075017,109221,LEVI'S,IL,1,807,BK,00,109221080700,WOMAN,INJECTED,ROUNDISH,ROUND,METAL,NOFLATTOP,50,45.1,17,4,FULL RIM
1092228074720,109222,LEVI'S,,1,807,BK,00,109222080700,UNISEX ADULT,INJECTED,ROUNDISH,PANTOS,INJECTED,NOFLATTOP,47,44.0,20,4,FULL RIM
1092228075120,109222,LEVI'S,IL,1,807,BK,00,109222080700,UNISEX ADULT,INJECTED,ROUNDISH,PANTOS,INJECTED,NOFLATTOP,51,47.7,20,4,FULL RIM
1092238075016,109223,LEVI'S,IL,1,807,BK,00,109223080700,UNISEX ADULT,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,50,35.9,16,4,FULL RIM
1092238075417,109223,LEVI'S,IL,1,807,BK,00,109223080700,UNISEX ADULT,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,54,38.7,17,4,FULL RIM
1092250864920,109225,LEVI'S,IL,1,086,HV,00,109225008600,WOMAN,INJECTED,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,INJECTED,NOFLATTOP,49,38.6,20,4,FULL RIM
1092258074920,109225,LEVI'S,IL,1,807,BK,00,109225080700,WOMAN,INJECTED,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,INJECTED,NOFLATTOP,49,38.6,20,4,FULL RIM
1092260864919,109226,LEVI'S,,1,086,HV,00,109226008600,WOMAN,INJECTED,SQUARETANGULAR_BOLD,RECTANGULAR BOLD,INJECTED,NOFLATTOP,49,32.3,19,4,FULL RIM
1092268074919,109226,LEVI'S,,1,807,BK,00,109226080700,WOMAN,INJECTED,SQUARETANGULAR_BOLD,RECTANGULAR BOLD,INJECTED,NOFLATTOP,49,32.3,19,4,FULL RIM
1092290865119,109229,LEVI'S,IL,1,086,HV,00,109229008600,UNISEX ADULT,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,39.0,19,4,FULL RIM
1092298075119,109229,LEVI'S,IL,1,807,BK,00,109229080700,UNISEX ADULT,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,39.0,19,4,FULL RIM
1092299005119,109229,LEVI'S,IL,1,900,CR,00,109229090000,UNISEX ADULT,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,39.0,19,4,FULL RIM
1092300865020,109230,LEVI'S,IL,1,086,HV,00,109230008600,UNISEX ADULT,ACETATE,ROUNDISH,ROUND GEOMETRICAL,ACETATE,NOFLATTOP,50,44.5,20,4,FULL RIM
1092308075020,109230,LEVI'S,IL,1,807,BK,00,109230080700,UNISEX ADULT,ACETATE,ROUNDISH,ROUND GEOMETRICAL,ACETATE,NOFLATTOP,50,44.5,20,4,FULL RIM
1092310865021,109231,LEVI'S,IL,1,086,HV,00,109231008600,UNISEX ADULT,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,ACETATE,NOFLATTOP,50,42.6,21,4,FULL RIM
1092318075021,109231,LEVI'S,IL,1,807,BK,00,109231080700,UNISEX ADULT,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,ACETATE,NOFLATTOP,50,42.6,21,4,FULL RIM
1092328074722,109232,LEVI'S,IL,1,807,BK,00,109232080700,WOMAN,INJECTED,ROUNDISH,PANTOS,INJECTED,NOFLATTOP,47,44.4,22,4,FULL RIM
1092350035619,109235,UNDER ARMOUR,IL,1,003,BK,00,109235000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,56,39.1,18,4,HALF RIM
1092350035839,109235,UNDER ARMOUR,IL,1,003,BK,00,109235000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,58,40.5,18,4,HALF RIM
1092408075019,109240,DAVID BECKHAM,IL,1,807,BK,00,109240080700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,50,41.2,19,4,FULL RIM
1092408075239,109240,DAVID BECKHAM,IL,1,807,BK,00,109240080700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,52,42.8,19,4,FULL RIM
1092418074721,109241,DAVID BECKHAM,IL,1,807,BK,00,109241080700,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,47,43.3,21,4,FULL RIM
1092418074941,109241,DAVID BECKHAM,IL,1,807,BK,00,109241080700,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,49,45.1,21,4,FULL RIM
1092530035518,109253,DAVID BECKHAM,IL,1,003,BK,00,109253000300,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,ACETATE,FLATTOP,55,39.9,18,4,FULL RIM
1092538075518,109253,DAVID BECKHAM,IL,1,807,BK,00,109253080700,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,ACETATE,FLATTOP,55,39.9,18,4,FULL RIM
1092548075618,109254,DAVID BECKHAM,IL,1,807,BK,00,109254080700,MAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,56,46.5,18,4,FULL RIM
1092550034820,109255,DAVID BECKHAM,IL,1,003,BK,00,109255000300,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,48,40.2,20,4,FULL RIM
1092560865318,109256,FOSSIL,IL,1,086,HV,00,109256008600,WOMAN,ACETATE,SQUARETANGULAR_SOFT,SQUARE ROUND,ACETATE,NOFLATTOP,53,44.7,18,4,FULL RIM
1092580865217,109258,FOSSIL,IL,1,086,HV,00,109258008600,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,METAL,NOFLATTOP,52,39.5,17,4,FULL RIM
1092588075217,109258,FOSSIL,IL,1,807,BK,00,109258080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,METAL,NOFLATTOP,52,39.5,17,4,FULL RIM
1092590035217,109259,FOSSIL,IL,1,003,BK,00,109259000300,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,52,37.4,17,4,HALF RIM
1092590035437,109259,FOSSIL,IL,1,003,BK,00,109259000300,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,METAL,NOFLATTOP,54,38.9,17,4,HALF RIM
1092607895318,109260,FOSSIL,IL,1,789,VL,00,109260078900,WOMAN,METAL,CAT_EYE,RECTANGULAR TRIANGULAR,METAL,NOFLATTOP,53,44.8,18,4,FULL RIM
1092608075318,109260,FOSSIL,IL,1,807,BK,00,109260080700,WOMAN,METAL,CAT_EYE,RECTANGULAR TRIANGULAR,METAL,NOFLATTOP,53,44.8,18,4,FULL RIM
1092620035618,109262,FOSSIL,IL,1,003,BK,00,109262000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,56,40.9,18,4,FULL RIM
1092640035318,109264,FOSSIL,IL,1,003,BK,00,109264000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,37.4,18,4,FULL RIM
1092640035518,109264,FOSSIL,IL,1,003,BK,00,109264000300,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,38.4,18,4,FULL RIM
1092650035118,109265,FOSSIL,IL,1,003,BK,00,109265000300,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,51,39.0,18,4,FULL RIM
1092650035318,109265,FOSSIL,IL,1,003,BK,00,109265000300,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,53,40.5,18,4,FULL RIM
1092660035019,109266,FOSSIL,IL,1,003,BK,00,109266000300,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,50,41.4,19,4,FULL RIM
1092668075019,109266,FOSSIL,,1,807,BK,00,109266080700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,50,41.4,19,4,FULL RIM
1092669005019,109266,FOSSIL,IL,1,900,CR,00,109266090000,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,50,41.4,19,4,FULL RIM
1092670035616,109267,FOSSIL,IL,1,003,BK,00,109267000300,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,56,38.7,16,4,FULL RIM
1092688075120,109268,DAVID BECKHAM,IL,1,807,BK,00,109268080700,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,51,40.9,20,4,FULL RIM
1092698075119,109269,DAVID BECKHAM,IL,1,807,BK,00,109269080700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,39.4,19,4,FULL RIM
1092732845420,109273,DAVID BECKHAM,IL,1,284,BK,00,109273028400,MAN,METAL,RECTANGULAR BROWLINE,RECTANGULAR BROWLINE,METAL,NOFLATTOP,54,41.8,20,4,FULL RIM
1092860865319,109286,DAVID BECKHAM,IL,1,086,HV,00,109286008600,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,39.4,19,4,FULL RIM
1092860865540,109286,DAVID BECKHAM,IL,1,086,HV,00,109286008600,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,40.9,20,4,FULL RIM
1092868075319,109286,DAVID BECKHAM,IL,1,807,BK,00,109286080700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,39.4,19,4,FULL RIM
1092868075540,109286,DAVID BECKHAM,IL,1,807,BK,00,109286080700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,40.9,20,4,FULL RIM
1092888075118,109288,ETRO,IL,1,807,BK,00,109288080700,UNISEX ADULT,INJECTED,SQUARETANGULAR,SQUARE,INJECTED,NOFLATTOP,52,41.0,18,4,FULL RIM
1092898075218,109289,ETRO,IL,1,807,BK,00,109289080700,UNISEX ADULT,INJECTED,SQUARETANGULAR,SQUARE,INJECTED,NOFLATTOP,52,39.8,18,4,FULL RIM
1092908075318,109290,ETRO,IL,1,807,BK,00,109290080700,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,49.8,18,4,FULL RIM
1092918075317,109291,ETRO,IL,1,807,BK,00,109291080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,41.4,17,4,FULL RIM
1092928075415,109292,ETRO,IL,1,807,BK,00,109292080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,SQUARE CAT EYE,ACETATE,NOFLATTOP,54,44.0,15,4,FULL RIM
1092938075415,109293,ETRO,IL,1,807,BK,00,109293080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,54,40.2,15,4,FULL RIM
1092978075418,109297,ETRO,IL,1,807,BK,00,109297080700,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,54,49.0,18,4,FULL RIM
1092980865318,109298,ETRO,IL,1,086,HV,00,109298008600,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,SQUARE CAT EYE,ACETATE,NOFLATTOP,53,45.9,18,4,FULL RIM
1092988075318,109298,ETRO,IL,1,807,BK,00,109298080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,SQUARE CAT EYE,ACETATE,NOFLATTOP,53,45.9,18,4,FULL RIM
1093018075418,109301,DAVID BECKHAM,IL,1,807,BK,00,109301080700,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,ACETATE,FLATTOP,54,40.5,18,4,FULL RIM
1093020005817,109302,ETRO,IL,1,000,GD,00,109302000000,WOMAN,METAL,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,58,52.3,17,4,FULL RIM
1093050035219,109305,TOMMY HILFIGER,IL,1,003,BK,00,109305000300,MAN,METAL,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,51,45.9,19,2,FULL RIM
1093050105219,109305,TOMMY HILFIGER,IL,1,010,GY,00,109305001000,MAN,METAL,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,51,45.9,19,2,FULL RIM
1093060105616,109306,TOMMY HILFIGER,IL,1,010,GY,00,109306001000,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,56,47.9,16,2,FULL RIM
1093088075318,109308,TOMMY HILFIGER,IL,1,807,BK,00,109308080700,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,53,37.5,18,2,FULL RIM
1093098075418,109309,TOMMY HILFIGER,IL,1,807,BK,00,109309080700,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,44.0,18,2,FULL RIM
1093102845219,109310,TOMMY HILFIGER,IL,1,284,BK,00,109310028400,MAN,METAL,BUTTERFLY_ROUNDISH,RECTANGULAR SOFT GEOMETRICAL,METAL,NOFLATTOP,52,47.4,19,2,FULL RIM
1093140005518,109314,MOSCHINO LOVE,IL,1,000,GD,00,109314000000,WOMAN,METAL,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,55,46.1,18,4,FULL RIM
1093140105518,109314,MOSCHINO LOVE,IL,1,010,GY,00,109314001000,WOMAN,METAL,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,55,46.1,18,4,FULL RIM
1093170865316,109317,MOSCHINO LOVE,IL,1,086,HV,00,109317008600,WOMAN,INJECTED,SQUARETANGULAR_SOFT,SQUARE ROUND,INJECTED,NOFLATTOP,53,45.3,16,4,FULL RIM
1093178075316,109317,MOSCHINO LOVE,IL,1,807,BK,00,109317080700,WOMAN,INJECTED,SQUARETANGULAR_SOFT,SQUARE ROUND,INJECTED,NOFLATTOP,53,45.3,16,4,FULL RIM
1093180865416,109318,MOSCHINO LOVE,IL,1,086,HV,00,109318008600,WOMAN,INJECTED,CAT_EYE,CAT EYE,INJECTED,NOFLATTOP,54,42.0,16,4,FULL RIM
1093188075416,109318,MOSCHINO LOVE,IL,1,807,BK,00,109318080700,WOMAN,INJECTED,CAT_EYE,CAT EYE,INJECTED,NOFLATTOP,54,42.0,16,4,FULL RIM
1093190865415,109319,MOSCHINO LOVE,IL,1,086,HV,00,109319008600,WOMAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,54,41.5,15,4,FULL RIM
1093198075415,109319,MOSCHINO LOVE,IL,1,807,BK,00,109319080700,WOMAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,54,41.5,15,4,FULL RIM
1093200865019,109320,ETRO,IL,1,086,HV,00,109320008600,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,50,37.3,19,4,FULL RIM
1093208075019,109320,ETRO,IL,1,807,BK,00,109320080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,50,37.3,19,4,FULL RIM
1093218075021,109321,ETRO,IL,1,807,BK,00,109321080700,WOMAN,ACETATE,SQUARETANGULAR_BOLD,SQUARE BOLD,ACETATE,NOFLATTOP,50,44.0,21,4,FULL RIM
1093267894716,109326,POLAROID KIDS,IL,1,789,VL,00,109326078900,TEEN,INJECTED,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,INJECTED,NOFLATTOP,47,37.5,16,4,FULL RIM
1093290865217,109329,MOSCHINO LOVE,IL,1,086,HV,00,109329008600,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,45.6,17,4,FULL RIM
1093297895217,109329,MOSCHINO LOVE,IL,1,789,VL,00,109329078900,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,45.6,17,4,FULL RIM
1093298075217,109329,MOSCHINO LOVE,IL,1,807,BK,00,109329080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,45.6,17,4,FULL RIM
1093320865316,109332,MOSCHINO LOVE,IL,1,086,HV,00,109332008600,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,53,43.5,16,4,FULL RIM
1093328075316,109332,MOSCHINO LOVE,IL,1,807,BK,00,109332080700,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,53,43.5,16,4,FULL RIM
1093330865219,109333,MOSCHINO LOVE,IL,1,086,HV,00,109333008600,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,38.0,19,4,FULL RIM
1093338075219,109333,MOSCHINO LOVE,IL,1,807,BK,00,109333080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,38.0,19,4,FULL RIM
1093340865415,109334,POLAROID,IL,1,086,HV,00,109334008600,WOMAN,INJECTED,CAT_EYE,CAT EYE,INJECTED,NOFLATTOP,54,45.1,15,4,FULL RIM
1093348075415,109334,POLAROID,IL,1,807,BK,00,109334080700,WOMAN,INJECTED,CAT_EYE,CAT EYE,INJECTED,NOFLATTOP,54,45.1,15,4,FULL RIM
1093350865517,109335,POLAROID,IL,1,086,HV,00,109335008600,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,55,39.7,17,4,FULL RIM
1093358075517,109335,POLAROID,IL,1,807,BK,00,109335080700,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,55,39.7,17,4,FULL RIM
1093360865118,109336,POLAROID,IL,1,086,HV,00,109336008600,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,41.5,18,4,FULL RIM
1093367895118,109336,POLAROID,,1,789,VL,00,109336078900,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,41.5,18,4,FULL RIM
1093368075118,109336,POLAROID,IL,1,807,BK,00,109336080700,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,51,41.5,18,4,FULL RIM
1093370864721,109337,POLAROID,IL,1,086,HV,00,109337008600,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,47,40.9,21,4,FULL RIM
1093378074721,109337,POLAROID,IL,1,807,BK,00,109337080700,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,47,40.9,21,4,FULL RIM
1093380865416,109338,POLAROID,IL,1,086,HV,00,109338008600,UNISEX ADULT,INJECTED,SQUARETANGULAR_SOFT,RECTANGULAR ROUND,INJECTED,NOFLATTOP,54,44.9,16,4,FULL RIM
