SKU_COD,BRAND_DES,MD_SKU_STATUS_COD,PRODUCT_TYPE_COD,COLOR,COLOR_FAMILY_1_DES,ZLENSCODE,MODEL_COD,filename_root,USERGENDER_DES_PRECISE,USERGENDER_DES,CTM_FIRST_FRONT_MATERIAL_DES,CTM_FIRST_TEMPLE_MATERIAL_DES,SIZE_COD,FRONT_LENGTH_VAL,LENSHEIGHTVAL,BRIDGE_LENGTH_VAL,FRONT_HEIGHT_VAL,STARTSKU_DATE,ACT_SKU_PRICE_VAL,MACRO_SHAPE_AWS,GRANULAR_SHAPE_AWS,SHAPE_SEMI_GROUPED,FlatTop_FlatTop_1,browline_browline_1,bridge_Bridge_1,RIM_TYPE_DES
110761WR95218,MOSCHINO LOVE,IL,1,WR9,BW,00,110761,1107610WR900,WOMAN,WOMAN,INJECTED,INJECTED,52,135.28292682926832,39.15999999999998,18,43.27256097560976,2026-01-01,99.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110762LHF5515,MOSCHINO LOVE,IL,W,LHF,BU,00,110762,1107620LHF00,WOMAN,WOMAN,INJECTED,INJECTED,55,140.5,46.7,15,51.8,2026-01-01,139.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110762QFU5515,MOSCHINO LOVE,IL,W,QFU,BK,00,110762,1107620QFU00,WOMAN,WOMAN,INJECTED,INJECTED,55,140.5,46.7,15,51.8,2026-01-01,139.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110763RHL4921,DAVID BECKHAM,IL,1,RHL,GD,00,110763,1107630RHL00,MAN,MAN,METAL,METAL,49,138.07352941176467,42.6,21,47.30514705882351,2026-01-01,229.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110763WIJ4921,DAVID BECKHAM,IL,1,WIJ,GY,00,110763,1107630WIJ00,MAN,MAN,METAL,METAL,49,138.07352941176467,42.6,21,47.30514705882351,2026-01-01,229.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110764I465021,DAVID BECKHAM,IL,1,I46,BK,00,110764,1107640I4600,MAN,MAN,METAL,METAL,50,139.0,40.5,21,41.5,2026-01-01,229.0,RECTANGULAR GEOMETRICAL,RECTANGULAR SOFT GEOMETRICAL,BUTTERFLY_ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110764RHL5021,DAVID BECKHAM,IL,1,RHL,GD,00,110764,1107640RHL00,MAN,MAN,METAL,METAL,50,139.0,40.5,21,41.5,2026-01-01,229.0,RECTANGULAR GEOMETRICAL,RECTANGULAR SOFT GEOMETRICAL,BUTTERFLY_ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110766J5G5419,DAVID BECKHAM,IL,W,J5G,GD,00,110766,1107660J5G00,MAN,MAN,METAL,METAL,55,141.0,47.4,19,50.0,2026-01-01,315.0,PILOT,PILOT,PILOT,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
110766RHL5419,DAVID BECKHAM,IL,W,RHL,GD,00,110766,1107660RHL00,MAN,MAN,METAL,METAL,55,141.0,47.4,19,50.0,2026-01-01,315.0,PILOT,PILOT,PILOT,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
110781KB74821,DAVID BECKHAM,IL,1,KB7,GY,00,110781,1107810KB700,MAN,MAN,ACETATE,ACETATE,48,140.0,43.3,21,45.9,2026-01-01,179.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110781WR94821,DAVID BECKHAM,IL,1,WR9,BW,00,110781,1107810WR900,MAN,MAN,ACETATE,ACETATE,48,140.0,43.3,21,45.9,2026-01-01,179.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110790KB75517,DAVID BECKHAM,IL,1,KB7,GY,00,110790,1107900KB700,MAN,MAN,ACETATE,ACETATE,55,143.0,40.8,17,43.4,2026-01-01,179.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110790KB75717,DAVID BECKHAM,IL,1,KB7,GY,00,110790,1107900KB700,MAN,MAN,ACETATE,ACETATE,57,147.0,42.3,17,44.9,2026-01-01,179.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110791EX45320,DAVID BECKHAM,IL,1,EX4,BW,00,110791,1107910EX400,MAN,MAN,ACETATE,ACETATE,53,146.5,41.2,20,48.7,2026-01-01,199.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110791KB75320,DAVID BECKHAM,IL,1,KB7,GY,00,110791,1107910KB700,MAN,MAN,ACETATE,ACETATE,53,146.5,41.2,20,48.7,2026-01-01,199.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110799P655219,DAVID BECKHAM,IL,1,P65,YL,00,110799,1107990P6500,MAN,MAN,ACETATE,ACETATE,52,145.0,42.6,19,49.4,2026-01-01,209.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110800WR95418,DAVID BECKHAM,IL,1,WR9,BW,00,110800,1108000WR900,MAN,MAN,ACETATE,ACETATE,54,145.0,38.5,18,45.2,2026-01-01,209.0,RECTANGULAR FLAT TOP,RECTANGULAR FLAT TOP,SQUARETANGULAR_FLAT_TOP,FLATTOP,NO BROWLINE,SINGLE,FULL RIM
110800ZI95418,DAVID BECKHAM,IL,1,ZI9,BL,00,110800,1108000ZI900,MAN,MAN,ACETATE,ACETATE,54,145.0,38.5,18,45.2,2026-01-01,209.0,RECTANGULAR FLAT TOP,RECTANGULAR FLAT TOP,SQUARETANGULAR_FLAT_TOP,FLATTOP,NO BROWLINE,SINGLE,FULL RIM
110802GYB5216,TOMMY HILFIGER,IL,1,GYB,OR,00,110802,1108020GYB00,UNISEX ADULT,UNISEX ADULT,ACETATE,ACETATE,52,140.9826086956522,33.1,16,46.717391304347835,2010-08-01,147.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110802UNN5216,TOMMY HILFIGER,IL,1,UNN,BL,00,110802,1108020UNN00,UNISEX ADULT,UNISEX ADULT,ACETATE,ACETATE,52,140.9826086956522,33.1,16,46.717391304347835,2010-08-01,147.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110823B595218,DAVID BECKHAM,IL,1,B59,GN,00,110823,1108230B5900,MAN,MAN,ACETATE,ACETATE,52,143.0,39.8,18,43.2,2026-01-01,229.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110823EX45218,DAVID BECKHAM,IL,1,EX4,BW,00,110823,1108230EX400,MAN,MAN,ACETATE,ACETATE,52,143.0,39.8,18,43.2,2026-01-01,229.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110826LOJ5716,DAVID BECKHAM,IL,1,LOJ,GD,00,110826,1108260LOJ00,MAN,MAN,METAL,ACETATE,57,142.0,43.2,17,44.7,2026-01-01,249.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110826RHL5716,DAVID BECKHAM,IL,1,RHL,GD,00,110826,1108260RHL00,MAN,MAN,METAL,ACETATE,57,142.0,43.2,17,44.7,2026-01-01,249.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110873FWM5217,MOSCHINO,IL,1,FWM,PK,00,110873,1108730FWM00,WOMAN,WOMAN,ACETATE,ACETATE,52,137.0,47.4,17,54.0,2026-01-01,209.18253968253967,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110873ZI95217,MOSCHINO,IL,1,ZI9,BL,00,110873,1108730ZI900,WOMAN,WOMAN,ACETATE,ACETATE,52,137.0,47.4,17,54.0,2026-01-01,209.18253968253967,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110874C9A5418,MOSCHINO,IL,1,C9A,RD,00,110874,1108740C9A00,WOMAN,WOMAN,ACETATE,ACETATE,53,139.0,45.3,18,52.0,2026-01-01,199.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110875C9A5020,MOSCHINO,IL,1,C9A,RD,00,110875,1108750C9A00,WOMAN,WOMAN,ACETATE,ACETATE,50,136.0,44.5,20,50.2,2026-01-01,199.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110876GUU5415,MOSCHINO,IL,1,GUU,BK,00,110876,1108760GUU00,WOMAN,WOMAN,ACETATE,ACETATE,54,137.1,43.4,15,51.3,2026-01-01,225.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110876IPR5415,MOSCHINO,IL,1,IPR,HV,00,110876,1108760IPR00,WOMAN,WOMAN,ACETATE,ACETATE,54,137.1,43.4,15,51.3,2026-01-01,225.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110876PHW5415,MOSCHINO,IL,1,PHW,HV,00,110876,1108760PHW00,WOMAN,WOMAN,ACETATE,ACETATE,54,137.1,43.4,15,51.3,2026-01-01,225.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110876WR75415,MOSCHINO,IL,1,WR7,BK,00,110876,1108760WR700,WOMAN,WOMAN,ACETATE,ACETATE,54,137.1,43.4,15,51.3,2026-01-01,225.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110877GUU5317,MOSCHINO,IL,1,GUU,BK,00,110877,1108770GUU00,WOMAN,WOMAN,ACETATE,ACETATE,53,136.5,40.2,17,48.4,2026-01-01,225.0,CAT EYE,CAT EYE,CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110877IPR5317,MOSCHINO,IL,1,IPR,HV,00,110877,1108770IPR00,WOMAN,WOMAN,ACETATE,ACETATE,53,136.5,40.2,17,48.4,2026-01-01,225.0,CAT EYE,CAT EYE,CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110877PHW5317,MOSCHINO,IL,1,PHW,HV,00,110877,1108770PHW00,WOMAN,WOMAN,ACETATE,ACETATE,53,136.5,40.2,17,48.4,2026-01-01,225.0,CAT EYE,CAT EYE,CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110877WR75317,MOSCHINO,IL,1,WR7,BK,00,110877,1108770WR700,WOMAN,WOMAN,ACETATE,ACETATE,53,136.5,40.2,17,48.4,2026-01-01,225.0,CAT EYE,CAT EYE,CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110915R805718,CARRERA DUCATI,IL,1,R80,GY,00,110915,1109150R8000,MAN,MAN,METAL,METAL,57,142.5,38.7,18,39.8,2026-01-01,189.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
110916KB75615,CARRERA DUCATI,IL,1,KB7,GY,00,110916,1109160KB700,MAN,MAN,INJECTED,METAL,56,141.0,41.0,15,44.1,2026-01-01,179.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110917DTY5320,TOMMY HILFIGER,IL,1,DTY,BL,00,110917,1109170DTY00,MAN,MAN,METAL,METAL,53,147.3,45.0,20,47.5,2026-01-01,189.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110917HKT5320,TOMMY HILFIGER,IL,1,HKT,CR,00,110917,1109170HKT00,MAN,MAN,METAL,METAL,53,147.3,45.0,20,47.5,2026-01-01,189.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110917R1T5320,TOMMY HILFIGER,IL,1,R1T,BG,00,110917,1109170R1T00,MAN,MAN,METAL,METAL,53,147.3,45.0,20,47.5,2026-01-01,189.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110918V815122,TOMMY HILFIGER,IL,1,V81,GY,00,110918,1109180V8100,MAN,MAN,METAL,METAL,51,139.1,46.5,22,47.5,2026-01-01,189.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110918VGV5122,TOMMY HILFIGER,IL,1,VGV,GY,00,110918,1109180VGV00,MAN,MAN,METAL,METAL,51,139.1,46.5,22,47.5,2026-01-01,189.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110919BSC5418,TOMMY HILFIGER,IL,1,BSC,BK,00,110919,1109190BSC00,MAN,MAN,METAL,METAL,54,142.0,43.3,18,45.1,2026-01-01,199.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
110919DTY5418,TOMMY HILFIGER,IL,1,DTY,BL,00,110919,1109190DTY00,MAN,MAN,METAL,METAL,54,142.0,43.3,18,45.1,2026-01-01,199.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
110920EYR5120,TOMMY HILFIGER,IL,1,EYR,GD,00,110920,1109200EYR00,MAN,MAN,METAL,METAL,51,136.7,43.0,20,44.0,2026-01-01,189.0,RECTANGULAR GEOMETRICAL,RECTANGULAR SOFT GEOMETRICAL,BUTTERFLY_ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110920J5G5120,TOMMY HILFIGER,IL,1,J5G,GD,00,110920,1109200J5G00,MAN,MAN,METAL,METAL,51,136.7,43.0,20,44.0,2026-01-01,189.0,RECTANGULAR GEOMETRICAL,RECTANGULAR SOFT GEOMETRICAL,BUTTERFLY_ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110921BSC5319,TOMMY HILFIGER,IL,1,BSC,BK,00,110921,1109210BSC00,MAN,MAN,METAL,METAL,53,138.0,45.5,19,46.5,2026-01-01,189.0,RECTANGULAR GEOMETRICAL,RECTANGULAR SOFT BUTTERFLY GEOMETRICAL,BUTTERFLY_ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110921J5G5319,TOMMY HILFIGER,IL,1,J5G,GD,00,110921,1109210J5G00,MAN,MAN,METAL,METAL,53,138.0,45.5,19,46.5,2026-01-01,189.0,RECTANGULAR GEOMETRICAL,RECTANGULAR SOFT BUTTERFLY GEOMETRICAL,BUTTERFLY_ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110923GIE5218,FOSSIL,IL,1,GIE,RD,00,110923,1109230GIE00,WOMAN,WOMAN,ACETATE,ACETATE,52,135.1,39.4,18,42.4,2026-01-01,126.82432432432432,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
110923OXZ5218,FOSSIL,IL,1,OXZ,BL,00,110923,1109230OXZ00,WOMAN,WOMAN,ACETATE,ACETATE,52,135.1,39.4,18,42.4,2026-01-01,126.82432432432432,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
110925DM25317,FOSSIL,IL,1,DM2,GD,00,110925,1109250DM200,WOMAN,WOMAN,METAL,METAL,53,135.8,47.1,17,48.1,2026-01-01,133.25806451612902,ROUND GEOMETRICAL,ROUND GEOMETRICAL,ROUNDISH,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
110932KJ15619,FOSSIL,IL,1,KJ1,GY,00,110932,1109320KJ100,MAN,MAN,METAL,METAL,56,142.1,43.3,19,44.3,2026-01-01,135.58536585365854,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
110988KB75022,TOMMY HILFIGER,IL,1,KB7,GY,00,110988,1109880KB700,MAN,MAN,INJECTED,METAL,50,141.0,43.5,22,47.3,2026-01-01,179.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
110988PJP5022,TOMMY HILFIGER,IL,1,PJP,BL,00,110988,1109880PJP00,MAN,MAN,INJECTED,METAL,50,141.0,43.5,22,47.3,2026-01-01,179.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111026I345517,MARC JACOBS,IL,1,I34,RD,00,111026,1110260I3400,MAN,MAN,ACETATE,ACETATE,55,141.30916568742657,42.5,17,42.636009445100356,2026-01-01,229.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111030RHL5817,MARC JACOBS,IL,1,RHL,GD,00,111030,1110300RHL00,MAN,MAN,METAL,METAL,58,144.65673469387764,40.560836501901186,17,42.87714285714286,2026-01-01,259.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,RIMLESS
111030V845817,MARC JACOBS,IL,1,V84,GY,00,111030,1110300V8400,MAN,MAN,METAL,METAL,58,144.65673469387764,40.560836501901186,17,42.87714285714286,2026-01-01,259.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,RIMLESS
111031KU25221,MARC JACOBS,IL,1,KU2,GY,00,111031,1110310KU200,MAN,MAN,METAL,METAL,52,139.3250000000001,40.315243902439015,20,44.44349206349206,2026-01-01,249.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111031RHL5221,MARC JACOBS,IL,1,RHL,GD,00,111031,1110310RHL00,MAN,MAN,METAL,METAL,52,139.3250000000001,40.315243902439015,20,44.44349206349206,2026-01-01,249.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111031V815221,MARC JACOBS,IL,1,V81,GY,00,111031,1110310V8100,MAN,MAN,METAL,METAL,52,139.3250000000001,40.315243902439015,20,44.44349206349206,2026-01-01,249.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111032RHL5617,MARC JACOBS,IL,1,RHL,GD,00,111032,1110320RHL00,MAN,MAN,METAL,METAL,56,142.03060941828267,40.45747282608699,17,43.08271954674212,2026-01-01,219.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111033KY25516,TOMMY HILFIGER,IL,1,KY2,BL,00,111033,1110330KY200,WOMAN,WOMAN,METAL,METAL,55,136.0,46.3,16,47.5,2026-01-01,169.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
111034BSU5317,TOMMY HILFIGER,IL,1,BSU,VL,00,111034,1110340BSU00,WOMAN,WOMAN,METAL,METAL,53,134.5,41.8,17,43.2,2026-01-01,169.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
111034KY25317,TOMMY HILFIGER,IL,1,KY2,BL,00,111034,1110340KY200,WOMAN,WOMAN,METAL,METAL,53,134.5,41.8,17,43.2,2026-01-01,169.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
111035L395416,TOMMY HILFIGER,IL,1,L39,BU,00,111035,1110350L3900,WOMAN,WOMAN,ACETATE,METAL,54,136.0,46.2,16,49.1,2026-01-01,169.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111037ANS5618,TOMMY HILFIGER,IL,1,ANS,BK,00,111037,1110370ANS00,MAN,MAN,METAL,METAL,56,142.0,38.6,18,40.3,2026-01-01,159.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111037DTY5618,TOMMY HILFIGER,IL,1,DTY,BL,00,111037,1110370DTY00,MAN,MAN,METAL,METAL,56,142.0,38.6,18,40.3,2026-01-01,159.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111041PJP5536,TOMMY HILFIGER,IL,1,PJP,BL,00,111041,1110410PJP00,MAN,MAN,ACETATE,METAL,55,140.0,37.8,16,40.7,2026-01-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111041PJP5716,TOMMY HILFIGER,IL,1,PJP,BL,00,111041,1110410PJP00,MAN,MAN,ACETATE,METAL,57,144.0,39.2,16,42.0,2026-01-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111042ANS5618,TOMMY HILFIGER,IL,1,ANS,BK,00,111042,1110420ANS00,MAN,MAN,METAL,METAL,56,141.3,40.3,18,41.3,2026-01-01,159.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111042DTY5618,TOMMY HILFIGER,IL,1,DTY,BL,00,111042,1110420DTY00,MAN,MAN,METAL,METAL,56,141.3,40.3,18,41.3,2026-01-01,159.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111042J5G5618,TOMMY HILFIGER,IL,1,J5G,GD,00,111042,1110420J5G00,MAN,MAN,METAL,METAL,56,141.3,40.3,18,41.3,2026-01-01,159.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111042YZ45618,TOMMY HILFIGER,IL,1,YZ4,BW,00,111042,1110420YZ400,MAN,MAN,METAL,METAL,56,141.3,40.3,18,41.3,2026-01-01,159.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111044WTA5416,TOMMY HILFIGER,IL,1,WTA,BL,00,111044,1110440WTA00,WOMAN,WOMAN,ACETATE,METAL,53,136.5,40.4,16,43.3,2026-01-01,169.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111057MVU5415,ETRO,IL,1,MVU,AZ,00,111057,1110570MVU00,WOMAN,WOMAN,ACETATE,ACETATE,54,136.6,46.8,15,53.2,2026-01-01,0.0,RECTANGULAR,RECTANGULAR TRAPEZIANGULAR,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111058FWM5415,ETRO,IL,1,FWM,PK,00,111058,1110580FWM00,WOMAN,WOMAN,ACETATE,ACETATE,54,134.7,39.5,15,45.6,2026-01-01,0.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111059NOA5517,ETRO,IL,1,NOA,GD,00,111059,1110590NOA00,WOMAN,WOMAN,METAL,METAL,55,141.7,50.4,17,51.7,2026-01-01,0.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111061EX45715,MARC JACOBS,IL,1,EX4,BW,00,111061,1110610EX400,MAN,MAN,ACETATE,ACETATE,57,143.2607068607067,45.3,15,43.04041666666669,2026-01-01,199.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111061KB75715,MARC JACOBS,IL,1,KB7,GY,00,111061,1110610KB700,MAN,MAN,ACETATE,ACETATE,57,143.2607068607067,45.3,15,43.04041666666669,2026-01-01,199.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111063ZI95616,MARC JACOBS,IL,1,ZI9,BL,00,111063,1110630ZI900,MAN,MAN,ACETATE,ACETATE,55,141.0,44.1,16,47.9,2026-01-01,199.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111063ZI95716,MARC JACOBS,IL,1,ZI9,BL,00,111063,1110630ZI900,MAN,MAN,ACETATE,ACETATE,57,145.0,45.7,16,49.5,2026-01-01,199.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111064CVT5318,MARC JACOBS,IL,1,CVT,BL,00,111064,1110640CVT00,WOMAN,WOMAN,ACETATE,ACETATE,53,137.4,45.7,18,51.4,2026-01-01,169.0,RECTANGULAR,RECTANGULAR TRAPEZIANGULAR,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111064LHF5318,MARC JACOBS,IL,1,LHF,BU,00,111064,1110640LHF00,WOMAN,WOMAN,ACETATE,ACETATE,53,137.4,45.7,18,51.4,2026-01-01,169.0,RECTANGULAR,RECTANGULAR TRAPEZIANGULAR,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111064MAP5318,MARC JACOBS,IL,1,MAP,HV,00,111064,1110640MAP00,WOMAN,WOMAN,ACETATE,ACETATE,53,137.4,45.7,18,51.4,2026-01-01,169.0,RECTANGULAR,RECTANGULAR TRAPEZIANGULAR,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111065LHF5416,MARC JACOBS,IL,1,LHF,BU,00,111065,1110650LHF00,WOMAN,WOMAN,ACETATE,ACETATE,54,136.7,46.2,16,51.0,2026-01-01,185.0,SQUARE,SQUARE SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111065MVU5416,MARC JACOBS,IL,1,MVU,AZ,00,111065,1110650MVU00,WOMAN,WOMAN,ACETATE,ACETATE,54,136.7,46.2,16,51.0,2026-01-01,185.0,SQUARE,SQUARE SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
111066E285318,MARC JACOBS,IL,1,E28,BU,00,111066,1110660E2800,WOMAN,WOMAN,METAL,METAL,53,135.0,38.7,18,41.3,2026-01-01,189.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
