Material,Shape Macro,Granular Shape,FlatTop_FlatTop_1,FlatTop_Confidence_1,browline_browline_1,browline_Confidence_1,bridge_Bridge_1,bridge_Confidence_1,LENS_BASE_DES,RIM_TYPE_DES
208356,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,HALF RIM
208357,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208359,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208360,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208361,Rectangular Geometrical,Rectangular Hex,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208370,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 4 SPHERICAL,FULL RIM
208371,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208372,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208373,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208374,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208375,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208376,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 2 SPHERICAL,FULL RIM
208377,Rectangular Flat Top,Rectangular Flat Top,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 6 SPHERICAL,FULL RIM
208379,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208380,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208381,Square db,Square db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208382,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208383,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208384,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208385,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208386,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208387,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208388,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208389,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208390,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208391,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,RIMLESS
208392,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 4 SPHERICAL,FULL RIM
208393,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208394,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208395,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208396,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
208397,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208398,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208403,Rectangular Flat Top,Rectangular Flat Top,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 8 SPHERICAL DECENTERED,FULL RIM
208404,Square,Racer,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 6 SPHERICAL,FULL RIM
208405,Mask,Mask,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 3 CYLINDRIC,FULL RIM
208406,Mask,Mask,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 5.2 CYLINDRIC,FULL RIM
208407,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208408,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208409,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208410,Rectangular Flat Top,Rectangular Flat Top,NoFlatTop,1.0,No Browline,1.0,Mask,0.5,BASE 8 SPHERICAL DECENTERED,FULL RIM
208411,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 6 SPHERICAL,FULL RIM
208412,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208413,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208414,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208415,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208416,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208417,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208418,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208419,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
208420,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208421,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
208422,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208423,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208424,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208425,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208426,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 6 SPHERICAL,FULL RIM
208427,Mask,Mask,NoFlatTop,1.0,Half Rim,1.0,Mask,1.0,BASE 4 SPHERIC MSK,HALF RIM
208428,Rectangular,High Performangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208429,Oval,Oval,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208430,Square db,Square db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208431,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208432,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208433,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208434,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208435,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 6 SPHERICAL,FULL RIM
208436,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208437,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208438,Butterfly Geometrical,Butterfly Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208439,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208440,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208441,Cat Eye,Cat Eye Roundish,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208442,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208447,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208448,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208452,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208453,Cat Eye,Cat Eye Roundish,,,No Browline,1.0,Single,1.0,BASE 6 SPHERICAL,FULL RIM
208454,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 6 SPHERICAL,HALF RIM
208455,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208456,Rectangular Geometrical,Rectangular Hex,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208457,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208458,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 6 SPHERICAL,FULL RIM
208459,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208460,Rectangular,Rectangular Active,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 8 SPHERICAL DECENTERED,FULL RIM
208461,Mask,Mask,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 5 CYLINDRIC,HALF RIM
208465,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,HALF RIM
208501,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208503,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208504,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208505,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208506,Rectangular,Rectangular Active,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 8 SPHERICAL,FULL RIM
208507,Cat Eye,Cat Eye Narrow,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208508,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208514,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208515,Rectangular,High Performangular,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 8 SPHERICAL DECENTERED,HALF RIM
208516,Rectangular,Rectangular Active,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 6 SPHERICAL,HALF RIM
208517,Mask,Mask,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 7 SPHERIC MSK,HALF RIM
208518,Mask,Mask,NoFlatTop,1.0,Half Rim,1.0,Mask,1.0,BASE 5 CYLINDRIC,RIMLESS
208520,Rectangular,Rectangular Active,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 6 SPHERICAL,FULL RIM
208521,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208522,,Maskerrors,NoFlatTop,1.0,Half Rim,1.0,Mask,1.0,BASE 8 SPHERICAL DECENTERED,HALF RIM
208525,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208527,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208528,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208529,Round Geometrical,Round Geometrical,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208530,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 6 SPHERICAL,FULL RIM
208531,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 6 SPHERICAL,FULL RIM
208532,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 4 SPHERICAL,FULL RIM
208533,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208534,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208535,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208536,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208537,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208538,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208539,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208540,Cat Eye,Cat Eye Roundish,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208541,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208542,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208544,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208545,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208546,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208547,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208548,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208549,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208552,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208553,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208555,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 6 SPHERICAL,HALF RIM
208556,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
208557,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208558,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 2 SPHERICAL,FULL RIM
208559,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208563,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208564,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208565,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208566,Cat Eye,Cat Eye Roundish,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208567,Rectangular,Rectangular Fashionangular,FlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208568,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208569,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208570,Cat Eye,Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208571,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208572,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208609,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208610,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208611,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
208612,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208613,Navigator,Navigator,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208623,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208624,Cat Eye,Cat Eye Roundish,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208625,Rectangular,Rectangular,NoFlatTop,1.0,,,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208626,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208627,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208628,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208629,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208630,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208631,Cat Eye,Cat Eye Roundish,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208632,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208633,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208634,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208635,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208636,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208637,Cat Eye,Cat Eye Roundish,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208638,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208639,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208640,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208641,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208642,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208643,Cat Eye,Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208644,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208645,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208646,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208647,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208648,Square db,Square db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 2 SPHERICAL,FULL RIM
208649,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208650,Cat Eye,Cat Eye Narrow,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208651,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208654,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208655,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208656,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208657,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208658,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208659,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208660,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208661,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208678,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208679,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208680,Rectangular Flat Top,Rectangular Flat Top,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208681,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208703,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208704,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208705,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208706,Square db,Square db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208707,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208708,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208709,Rectangular Flat Top,Rectangular Flat Top,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208710,Rectangular Geometrical,Rectangular Soft Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208711,Panthos,Pantos,,,No Browline,1.0,Double,1.0,BASE 2 SPHERICAL,FULL RIM
208712,Navigator,Navigator,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208713,Rectangular Flat Top,Rectangular Flat Top,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208714,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208715,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 2 SPHERICAL,RIMLESS
208716,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208717,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208718,Mask,Mask,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,,HALF RIM
208719,Mask,Mask,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 5.2 CYLINDRIC,RIMLESS
208720,Mask,Mask,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,"BASE 3,5 VOODOO MSK",RIMLESS
208721,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208722,Cat Eye,Cat Eye Roundish,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208723,Pilot,Pilot,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208724,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Mask,1.0,BASE 4 SPHERICAL,FULL RIM
208725,Square db,Square db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208726,Cat Eye,Cat Eye Narrow,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208727,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208728,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 6 SPHERICAL DECENTERED,FULL RIM
208729,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208730,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
208731,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208732,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208733,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
208737,Mask,Mask,NoFlatTop,1.0,No Browline,1.0,Mask,1.0,"BASE 3,5 VOODOO MSK",HALF RIM
208744,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208750,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
208751,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
